,date,GBPtoUSD,growthRate
1390,01/07/2015,1.563232765,-0.006096608
1391,02/07/2015,1.560549313,-0.001716604
1392,03/07/2015,1.560549313,0
1393,06/07/2015,1.56030582,-0.000156031
1394,07/07/2015,1.5417823,-0.011871724
1395,08/07/2015,1.535390757,-0.004145555
1396,09/07/2015,1.538698261,0.002154178
1397,10/07/2015,1.550868486,0.007909429
1398,13/07/2015,1.552553951,0.001086788
1399,14/07/2015,1.556904873,0.002802429
1400,15/07/2015,1.561524047,0.002966896
1401,16/07/2015,1.559089492,-0.001559089
1402,17/07/2015,1.563232765,0.002657496
1403,20/07/2015,1.559089492,-0.002650452
1404,21/07/2015,1.556178027,-0.001867414
1405,22/07/2015,1.562988434,0.004376368
1406,23/07/2015,1.552795031,-0.006521739
1407,24/07/2015,1.550387597,-0.001550388
1408,27/07/2015,1.557875058,0.004829413
1409,28/07/2015,1.558117794,0.000155812
1410,29/07/2015,1.564945227,0.004381847
1411,30/07/2015,1.560792883,-0.002653348
1412,31/07/2015,1.560549313,-0.000156055
1413,03/08/2015,1.562011871,0.000937207
1414,04/08/2015,1.559819061,-0.001403837
1415,05/08/2015,1.560549313,0.000468165
1416,06/08/2015,1.550387597,-0.006511628
1417,07/08/2015,1.547029703,-0.002165842
1418,10/08/2015,1.554484688,0.004818903
1419,11/08/2015,1.556904873,0.001556905
1420,12/08/2015,1.563721658,0.004378421
1421,13/08/2015,1.558360605,-0.003428393
1422,14/08/2015,1.560792883,0.001560793
1423,17/08/2015,1.559819061,-0.000623928
1424,18/08/2015,1.565190171,0.003443418
1425,19/08/2015,1.564210856,-0.000625684
1426,20/08/2015,1.56641604,0.001409774
1427,21/08/2015,1.566906926,0.000313381
1428,24/08/2015,1.573811772,0.004406673
1429,25/08/2015,1.569612306,-0.002668341
1430,26/08/2015,1.554001554,-0.00994561
1431,27/08/2015,1.537279016,-0.010760953
1432,28/08/2015,1.535390757,-0.001228313
1433,01/09/2015,1.53256705,-0.00183908
1434,02/09/2015,1.529285824,-0.002141
1435,03/09/2015,1.522765342,-0.004263743
1436,04/09/2015,1.517450683,-0.003490137
1437,07/09/2015,1.526717557,0.00610687
1438,08/09/2015,1.535862387,0.005989863
1439,09/09/2015,1.536806516,0.000614723
1440,10/09/2015,1.542971764,0.004011727
1441,11/09/2015,1.540120129,-0.001848144
1442,14/09/2015,1.538224888,-0.00123058
1443,15/09/2015,1.535626536,-0.001689189
1444,16/09/2015,1.55159038,0.010395656
1445,17/09/2015,1.552072016,0.000310414
1446,18/09/2015,1.558603491,0.004208229
1447,21/09/2015,1.548467018,-0.006503561
1448,22/09/2015,1.534448366,-0.009053245
1449,23/09/2015,1.522533496,-0.007764921
1450,24/09/2015,1.528350909,0.003820877
1451,25/09/2015,1.517450683,-0.007132018
1452,28/09/2015,1.517450683,0
1453,29/09/2015,1.513775356,-0.002422041
1454,30/09/2015,1.514692517,0.000605877
1455,01/10/2015,1.515610791,0.000606244
1456,02/10/2015,1.51998784,0.002887977
1457,05/10/2015,1.517911354,-0.00136612
1458,06/10/2015,1.5211439,0.002129601
1459,07/10/2015,1.531393568,0.006738132
1460,08/10/2015,1.529519731,-0.001223616
1461,09/10/2015,1.530690341,0.000765345
1462,12/10/2015,1.534212949,0.002301319
1463,13/10/2015,1.52230172,-0.007763739
1464,14/10/2015,1.543686323,0.014047546
1465,15/10/2015,1.545833977,0.001391251
1466,16/10/2015,1.544640099,-0.00077232
1467,19/10/2015,1.547987616,0.002167183
1468,20/10/2015,1.546072975,-0.001236858
1469,21/10/2015,1.545833977,-0.000154583
1470,22/10/2015,1.541069502,-0.003082139
1471,23/10/2015,1.535155051,-0.003837888
1472,26/10/2015,1.53609831,0.000614439
1473,27/10/2015,1.531159087,-0.003215434
1474,28/10/2015,1.532097441,0.000612839
1475,29/10/2015,1.529285824,-0.001835143
1476,30/10/2015,1.544401544,0.00988417
1477,02/11/2015,1.542733724,-0.001079914
1478,03/11/2015,1.539882969,-0.00184786
1479,04/11/2015,1.538461538,-0.000923077
1480,05/11/2015,1.525087693,-0.008693
1481,06/11/2015,1.507613448,-0.011457862
1482,09/11/2015,1.510802236,0.002115123
1483,10/11/2015,1.511030523,0.000151103
1484,11/11/2015,1.51998784,0.005927953
1485,12/11/2015,1.519295047,-0.000455789
1486,13/11/2015,1.519525908,0.000151953
1487,16/11/2015,1.519756839,0.000151976
1488,17/11/2015,1.521606817,0.001217285
1489,18/11/2015,1.5211439,-0.000304229
1490,19/11/2015,1.529519731,0.005506271
1491,20/11/2015,1.521606817,-0.005173463
1492,23/11/2015,1.513088213,-0.005598426
1493,24/11/2015,1.506931887,-0.004068716
1494,25/11/2015,1.506704837,-0.00015067
1495,26/11/2015,1.512630464,0.003932839
1496,27/11/2015,1.505343971,-0.004817101
1497,30/11/2015,1.505343971,0
1498,01/12/2015,1.505343971,0
1499,02/12/2015,1.494098312,-0.007470492
1500,03/12/2015,1.503533303,0.00631484
1501,04/12/2015,1.510117789,0.004379342
1502,07/12/2015,1.507159005,-0.001959307
1503,08/12/2015,1.498351813,-0.005843572
1504,09/12/2015,1.518141794,0.013207834
1505,10/12/2015,1.516300227,-0.00121304
1506,11/12/2015,1.5211439,0.003194402
1507,14/12/2015,1.511487304,-0.006348247
1508,15/12/2015,1.504890895,-0.004364184
1509,16/12/2015,1.50060024,-0.00285114
1510,17/12/2015,1.488095238,-0.008333333
1511,18/12/2015,1.489203276,0.000744602
1512,21/12/2015,1.488538255,-0.000446561
1513,22/12/2015,1.482579689,-0.004002965
1514,23/12/2015,1.486767767,0.002824859
1515,24/12/2015,1.492091913,0.003581021
1516,29/12/2015,1.479508803,-0.0084332
1517,30/12/2015,1.483239395,0.002521507
1518,31/12/2015,1.481920569,-0.000889152
1519,04/01/2016,1.468860165,-0.008813161
1520,05/01/2016,1.464772228,-0.002783067
1521,06/01/2016,1.460706982,-0.002775343
1522,07/01/2016,1.456664239,-0.002767662
1523,08/01/2016,1.453911021,-0.001890084
1524,11/01/2016,1.453065969,-0.000581226
1525,12/01/2016,1.436575205,-0.011348944
1526,13/01/2016,1.444043321,0.005198556
1527,14/01/2016,1.439263097,-0.003310305
1528,15/01/2016,1.430615165,-0.006008584
1529,18/01/2016,1.426940639,-0.002568493
1530,19/01/2016,1.414427157,-0.008769448
1531,20/01/2016,1.418640942,0.002979146
1532,21/01/2016,1.413427562,-0.003674912
1533,22/01/2016,1.43307538,0.013900831
1534,25/01/2016,1.426737052,-0.004422885
1535,26/01/2016,1.432459533,0.004010887
1536,27/01/2016,1.425719989,-0.004704876
1537,28/01/2016,1.438848921,0.009208633
1538,29/01/2016,1.418640942,-0.014044545
1539,01/02/2016,1.436575205,0.012641862
1540,02/02/2016,1.437607821,0.000718804
1541,03/02/2016,1.459214942,0.015029914
1542,04/02/2016,1.457725948,-0.001020408
1543,05/02/2016,1.448225923,-0.006517017
1544,08/02/2016,1.436781609,-0.007902299
1545,09/02/2016,1.448435689,0.00811124
1546,10/02/2016,1.445922499,-0.001735107
1547,11/02/2016,1.443418014,-0.001732102
1548,12/02/2016,1.44571346,0.001590285
1549,15/02/2016,1.445504481,-0.00014455
1550,16/02/2016,1.430615165,-0.010300429
1551,17/02/2016,1.431434297,0.000572574
1552,18/02/2016,1.436575205,0.003591438
1553,19/02/2016,1.426533524,-0.006990014
1554,22/02/2016,1.413427562,-0.009187279
1555,23/02/2016,1.410437236,-0.002115656
1556,24/02/2016,1.393145723,-0.012259682
1557,25/02/2016,1.394894685,0.001255405
1558,26/02/2016,1.386193513,-0.006237871
1559,29/02/2016,1.392951665,0.004875331
1560,01/03/2016,1.39256371,-0.000278513
1561,02/03/2016,1.406469761,0.009985935
1562,03/03/2016,1.415628539,0.006511891
1563,04/03/2016,1.421666193,0.004264999
1564,07/03/2016,1.420454545,-0.000852273
1565,08/03/2016,1.421060111,0.000426318
1566,09/03/2016,1.422272792,0.000853364
1567,10/03/2016,1.430615165,0.005865522
1568,11/03/2016,1.439470275,0.006189722
1569,14/03/2016,1.432254368,-0.00501289
1570,15/03/2016,1.416430595,-0.011048159
1571,16/03/2016,1.409840688,-0.004652474
1572,17/03/2016,1.449065353,0.027822055
1573,18/03/2016,1.45137881,0.001596517
1574,21/03/2016,1.440299582,-0.007633588
1575,22/03/2016,1.421666193,-0.012937162
1576,23/03/2016,1.411034288,-0.007478482
1577,24/03/2016,1.414227125,0.002262763
1578,29/03/2016,1.426533524,0.008701854
1579,30/03/2016,1.444877908,0.012859413
1580,31/03/2016,1.437814522,-0.004888569
1581,01/04/2016,1.418439716,-0.013475177
1582,04/04/2016,1.429183936,0.007574675
1583,05/04/2016,1.413227812,-0.0111645
1584,06/04/2016,1.408649106,-0.003239893
1585,07/04/2016,1.40944327,0.000563777
1586,08/04/2016,1.410636197,0.000846382
1587,11/04/2016,1.426330053,0.011125374
1588,12/04/2016,1.420858198,-0.003836317
1589,13/04/2016,1.420656343,-0.000142066
1590,14/04/2016,1.414027149,-0.00466629
1591,15/04/2016,1.417836382,0.002693889
1592,18/04/2016,1.427347987,0.006708536
1593,19/04/2016,1.440299582,0.009073887
1594,20/04/2016,1.440092166,-0.000144009
1595,21/04/2016,1.433897333,-0.004301692
1596,22/04/2016,1.44092219,0.004899135
1597,25/04/2016,1.449905756,0.006234595
1598,26/04/2016,1.458363716,0.005833455
1599,27/04/2016,1.453699666,-0.003198139
1600,28/04/2016,1.457088737,0.002331342
1601,29/04/2016,1.464986815,0.005420451
1602,03/05/2016,1.455180442,-0.00669383
1603,04/05/2016,1.448225923,-0.004779146
1604,05/05/2016,1.449695564,0.001014787
1605,06/05/2016,1.443209698,-0.00447395
1606,09/05/2016,1.439884809,-0.002303816
1607,10/05/2016,1.446131598,0.004338395
1608,11/05/2016,1.446549978,0.00028931
1609,12/05/2016,1.450326323,0.002610587
1610,13/05/2016,1.435132032,-0.010476464
1611,16/05/2016,1.440507058,0.003745318
1612,17/05/2016,1.446759259,0.004340278
1613,18/05/2016,1.461774594,0.0103786
1614,19/05/2016,1.458576429,-0.002187865
1615,20/05/2016,1.45158949,-0.004790245
1616,23/05/2016,1.446131598,-0.003759942
1617,24/05/2016,1.46092038,0.010226443
1618,25/05/2016,1.471453796,0.007210124
1619,26/05/2016,1.468213185,-0.00220232
1620,27/05/2016,1.461560947,-0.004530839
1621,31/05/2016,1.455604076,-0.004075691
1622,01/06/2016,1.441337561,-0.009801095
1623,02/06/2016,1.444669171,0.002311471
1624,03/06/2016,1.451800232,0.004936121
1625,06/06/2016,1.446340758,-0.003760486
1626,07/06/2016,1.456027956,0.006697729
1627,08/06/2016,1.455180442,-0.000582072
1628,09/06/2016,1.446549978,-0.005930855
1629,10/06/2016,1.433486239,-0.009030963
1630,13/06/2016,1.428163382,-0.003713225
1631,14/06/2016,1.411432604,-0.011714891
1632,15/06/2016,1.419647927,0.005820557
1633,16/06/2016,1.406469761,-0.0092827
1634,17/06/2016,1.429388222,0.016295026
1635,20/06/2016,1.469507715,0.028067597
1636,21/06/2016,1.466920933,-0.001760305
1637,22/06/2016,1.468644441,0.001174916
1638,23/06/2016,1.47972773,0.007546611
1639,24/06/2016,1.362026696,-0.079542359
1640,27/06/2016,1.315270288,-0.034328555
1641,28/06/2016,1.332267519,0.012922995
1642,29/06/2016,1.352265044,0.015010142
1643,30/06/2016,1.342822613,-0.006982678
1644,01/07/2016,1.326963907,-0.011809979
1645,04/07/2016,1.328727079,0.001328727
1646,05/07/2016,1.30480167,-0.018006263
1647,06/07/2016,1.288493751,-0.012498389
1648,07/07/2016,1.293159188,0.003620846
1649,08/07/2016,1.296008294,0.002203214
1650,11/07/2016,1.298701299,0.002077922
1651,12/07/2016,1.318565401,0.015295359
1652,13/07/2016,1.321527686,0.002246597
1653,14/07/2016,1.332267519,0.008126832
1654,15/07/2016,1.32310135,-0.006880127
1655,18/07/2016,1.328550551,0.004118507
1656,19/07/2016,1.313542624,-0.011296467
1657,20/07/2016,1.317523057,0.003030303
1658,21/07/2016,1.321178491,0.002774475
1659,22/07/2016,1.308557969,-0.009552473
1660,25/07/2016,1.312163758,0.002755544
1661,26/07/2016,1.311647429,-0.000393494
1662,27/07/2016,1.31147541,-0.000131148
1663,28/07/2016,1.311991603,0.000393597
1664,29/07/2016,1.326787847,0.011277697
1665,01/08/2016,1.320655045,-0.004622293
1666,02/08/2016,1.330671989,0.00758483
1667,03/08/2016,1.332267519,0.001199041
1668,04/08/2016,1.312852829,-0.014572666
1669,05/08/2016,1.305823975,-0.005353878
1670,08/08/2016,1.303780965,-0.001564537
1671,09/08/2016,1.299207483,-0.00350786
1672,10/08/2016,1.301405518,0.001691827
1673,11/08/2016,1.296680498,-0.003630705
1674,12/08/2016,1.293493727,-0.002457638
1675,15/08/2016,1.287498391,-0.004634994
1676,16/08/2016,1.296680498,0.007131743
1677,17/08/2016,1.300897619,0.003252244
1678,18/08/2016,1.316135825,0.011713609
1679,19/08/2016,1.30565348,-0.007964486
1680,22/08/2016,1.314578678,0.006835809
1681,23/08/2016,1.318565401,0.0030327
1682,24/08/2016,1.325029813,0.00490261
1683,25/08/2016,1.318913216,-0.004616196
1684,26/08/2016,1.319957761,0.000791975
1685,30/08/2016,1.309586171,-0.007857517
1686,31/08/2016,1.309929264,0.000261986
1687,01/09/2016,1.329964091,0.015294587
1688,02/09/2016,1.330849082,0.000665425
1689,05/09/2016,1.329256945,-0.001196331
1690,06/09/2016,1.343002955,0.010341123
1691,07/09/2016,1.334044824,-0.006670224
1692,08/09/2016,1.331557923,-0.001864181
1693,09/09/2016,1.325908247,-0.004242906
1694,12/09/2016,1.330317946,0.003325795
1695,13/09/2016,1.318044023,-0.009226308
1696,14/09/2016,1.317523057,-0.000395257
1697,15/09/2016,1.319261214,0.001319261
1698,16/09/2016,1.307873398,-0.008631964
1699,19/09/2016,1.306165099,-0.001306165
1700,20/09/2016,1.294833614,-0.008675385
1701,21/09/2016,1.295840352,0.000777504
1702,22/09/2016,1.309414692,0.010475318
1703,23/09/2016,1.296008294,-0.010238466
1704,26/09/2016,1.297521733,0.00116777
1705,27/09/2016,1.298701299,0.000909091
1706,28/09/2016,1.299038711,0.000259808
1707,29/09/2016,1.298195508,-0.000649098
1708,30/09/2016,1.299038711,0.000649519
1709,03/10/2016,1.283367556,-0.012063655
1710,04/10/2016,1.275347532,-0.006249203
1711,05/10/2016,1.27420999,-0.000891947
1712,06/10/2016,1.264542236,-0.007587253
1713,07/10/2016,1.246571927,-0.01421092
1714,10/10/2016,1.237623762,-0.007178218
1715,11/10/2016,1.222643355,-0.012104169
1716,12/10/2016,1.218323587,-0.003533138
1717,13/10/2016,1.219363492,0.000853554
1718,14/10/2016,1.219512195,0.000121951
1719,17/10/2016,1.215509906,-0.003281877
1720,18/10/2016,1.230163612,0.012055603
1721,19/10/2016,1.228803146,-0.001105923
1722,20/10/2016,1.224439819,-0.003550875
1723,21/10/2016,1.219512195,-0.00402439
1724,24/10/2016,1.220554132,0.000854388
1725,25/10/2016,1.213297743,-0.005945159
1726,26/10/2016,1.223840411,0.008689267
1727,27/10/2016,1.217878456,-0.004871514
1728,28/10/2016,1.214476561,-0.002793296
1729,31/10/2016,1.221448638,0.005740809
1730,01/11/2016,1.222045705,0.000488818
1731,02/11/2016,1.231527094,0.007758621
1732,03/11/2016,1.245485116,0.011333915
1733,04/11/2016,1.254547736,0.007276377
1734,07/11/2016,1.239310943,-0.012145247
1735,08/11/2016,1.240694789,0.001116625
1736,09/11/2016,1.244400199,0.00298656
1737,10/11/2016,1.24859533,0.003371207
1738,11/11/2016,1.257861635,0.007421384
1739,14/11/2016,1.245330012,-0.00996264
1740,15/11/2016,1.238390093,-0.005572755
1741,16/11/2016,1.242236025,0.00310559
1742,17/11/2016,1.243626415,0.001119264
1743,18/11/2016,1.231223836,-0.009972913
1744,21/11/2016,1.247349383,0.013097169
1745,22/11/2016,1.242236025,-0.004099379
1746,23/11/2016,1.239925604,-0.001859888
1747,24/11/2016,1.246416552,0.00523495
1748,25/11/2016,1.245330012,-0.000871731
1749,28/11/2016,1.241156758,-0.003351123
1750,29/11/2016,1.250625313,0.007628814
1751,30/11/2016,1.249687578,-0.000749813
1752,01/12/2016,1.262148176,0.009970971
1753,02/12/2016,1.265822785,0.002911392
1754,05/12/2016,1.27064803,0.003811944
1755,06/12/2016,1.271132579,0.00038134
1756,07/12/2016,1.260875047,-0.0080696
1757,08/12/2016,1.255492781,-0.004268675
1758,09/12/2016,1.256439251,0.000753864
1759,12/12/2016,1.266945395,0.00836184
1760,13/12/2016,1.268391679,0.001141553
1761,14/12/2016,1.270163851,0.00139718
1762,15/12/2016,1.240848741,-0.023079787
1763,16/12/2016,1.243471773,0.002113902
1764,19/12/2016,1.239157373,-0.003469641
1765,20/12/2016,1.235330451,-0.003088326
1766,21/12/2016,1.237623762,0.001856436
1767,22/12/2016,1.229861026,-0.006272291
1768,23/12/2016,1.225640397,-0.003431793
1769,28/12/2016,1.222643355,-0.002445287
